date,fundlabel,nav
2010-02-23,TAIL00,1236373.7699999998
2010-02-24,TAIL00,1246173.7699999998
2010-02-25,TAIL00,1244605.7699999998
2010-02-26,TAIL00,1245389.7699999998
2010-03-01,TAIL00,1256757.7699999998
2010-03-02,TAIL00,1259557.7699999998
2010-03-03,TAIL00,1260509.7699999998
2010-03-04,TAIL00,1264205.7699999998
2010-03-05,TAIL00,1279941.7699999998
2010-03-08,TAIL00,1279997.7699999998
2010-03-09,TAIL00,1281901.7699999998
2010-03-10,TAIL00,1287949.7699999998
2010-03-11,TAIL00,1291869.7699999998
2010-03-12,TAIL00,1291533.7699999998
2010-03-15,TAIL00,1292093.7699999998
2010-03-16,TAIL00,1301837.7699999998
2010-03-17,TAIL00,1308669.7699999998
2010-03-18,TAIL00,1307941.7699999998
2010-03-19,TAIL00,1301664.1699999997
2010-03-22,TAIL00,1307544.1699999997
2010-03-23,TAIL00,1315536.1699999997
2010-03-24,TAIL00,1310263.6699999997
2010-03-25,TAIL00,1308210.1699999997
2010-03-26,TAIL00,1307488.6699999997
2010-03-29,TAIL00,1314037.6699999997
2010-03-30,TAIL00,1314259.6699999997
2010-03-31,TAIL00,1309930.6699999997
2010-04-01,TAIL00,1318477.6699999997
2010-04-05,TAIL00,1326081.1699999997
2010-04-06,TAIL00,1328023.6699999997
2010-04-07,TAIL00,1321363.6699999997
2010-04-08,TAIL00,1325137.6699999997
2010-04-09,TAIL00,1333018.6699999997
2010-04-12,TAIL00,1334794.6699999997
2010-04-13,TAIL00,1335904.6699999997
2010-04-14,TAIL00,1350334.6699999997
2010-04-15,TAIL00,1351333.6699999997
2010-04-16,TAIL00,1332855.4999999998
2010-04-19,TAIL00,1338516.4999999998
2010-04-20,TAIL00,1351669.9999999998
2010-04-21,TAIL00,1348728.4999999998
2010-04-22,TAIL00,1352335.9999999998
2010-04-23,TAIL00,1362103.9999999998
2010-04-26,TAIL00,1356498.4999999998
2010-04-27,TAIL00,1333243.9999999998
2010-04-28,TAIL00,1341568.9999999998
2010-04-29,TAIL00,1353057.4999999998
2010-04-30,TAIL00,1337628.4999999998
2010-05-03,TAIL00,1349893.9999999998
2010-05-04,TAIL00,1327083.4999999998
2010-05-05,TAIL00,1323475.9999999998
2010-05-06,TAIL00,1297668.4999999998
2010-05-07,TAIL00,1295670.4999999998
2010-05-10,TAIL00,1321977.4999999998
2010-05-11,TAIL00,1319923.9999999998
2010-05-12,TAIL00,1330801.9999999998
2010-05-13,TAIL00,1319257.9999999998
2010-05-14,TAIL00,1306270.9999999998
2010-05-17,TAIL00,1306548.4999999998
2010-05-18,TAIL00,1294338.4999999998
2010-05-19,TAIL00,1290231.4999999998
2010-05-20,TAIL00,1263313.9999999998
2010-05-21,TAIL00,1269042.1549999998
2010-05-24,TAIL00,1236685.6549999998
2010-05-25,TAIL00,1233468.1549999998
2010-05-26,TAIL00,1225746.1549999998
2010-05-27,TAIL00,1255288.6549999998
2010-05-28,TAIL00,1244173.6549999998
2010-06-01,TAIL00,1228320.1549999998
2010-06-02,TAIL00,1249965.1549999998
2010-06-03,TAIL00,1253007.1549999998
2010-06-04,TAIL00,1221124.6549999998
2010-06-07,TAIL00,1210828.6549999998
2010-06-08,TAIL00,1218024.1549999998
2010-06-09,TAIL00,1213051.6549999998
2010-06-10,TAIL00,1238031.1549999998
2010-06-11,TAIL00,1241190.1549999998
2010-06-14,TAIL00,1238031.1549999998
2010-06-15,TAIL00,1258447.6549999998
2010-06-16,TAIL00,1256985.1549999998
2010-06-17,TAIL00,1257745.6549999998
2010-06-18,TAIL00,1257660.8299999998
2010-06-21,TAIL00,1254618.8299999998
2010-06-22,TAIL00,1238378.8299999998
2010-06-23,TAIL00,1236194.8299999998
2010-06-24,TAIL00,1222082.8299999998
2010-06-25,TAIL00,1225274.8299999998
2010-06-28,TAIL00,1221074.8299999998
2010-06-29,TAIL00,1195482.8299999998
2010-06-30,TAIL00,1187810.8299999998
2010-07-01,TAIL00,1179970.8299999998
2010-07-02,TAIL00,1168714.8299999998
2010-07-06,TAIL00,1170786.8299999998
2010-07-07,TAIL00,1201194.8299999998
2010-07-08,TAIL00,1211442.8299999998
2010-07-09,TAIL00,1219898.8299999998
2010-07-12,TAIL00,1220122.8299999998
2010-07-13,TAIL00,1236082.8299999998
2010-07-14,TAIL00,1237538.8299999998
2010-07-15,TAIL00,1238826.8299999998
2010-07-16,TAIL00,1215102.9899999998
2010-07-19,TAIL00,1225126.9899999998
2010-07-20,TAIL00,1229307.9899999998
2010-07-21,TAIL00,1218007.9899999998
2010-07-22,TAIL00,1237895.9899999998
2010-07-23,TAIL00,1245353.9899999998
2010-07-26,TAIL00,1255184.9899999998
2010-07-27,TAIL00,1255128.4899999998
2010-07-28,TAIL00,1249647.9899999998
2010-07-29,TAIL00,1245523.4899999998
2010-07-30,TAIL00,1243319.9899999998
2010-08-02,TAIL00,1260608.9899999998
2010-08-03,TAIL00,1256371.4899999998
2010-08-04,TAIL00,1262134.4899999998
2010-08-05,TAIL00,1260269.9899999998
2010-08-06,TAIL00,1255749.9899999998
2010-08-09,TAIL00,1259591.9899999998
2010-08-10,TAIL00,1253715.9899999998
2010-08-11,TAIL00,1233601.9899999998
2010-08-12,TAIL00,1229759.9899999998
2010-08-13,TAIL00,1228742.9899999998
2010-08-16,TAIL00,1224448.9899999998
2010-08-17,TAIL00,1230211.9899999998
2010-08-18,TAIL00,1233036.9899999998
2010-08-19,TAIL00,1220267.9899999998
2010-08-20,TAIL00,1215313.5049999997
2010-08-23,TAIL00,1209607.0049999997
2010-08-24,TAIL00,1194973.5049999997
2010-08-25,TAIL00,1198476.5049999997
2010-08-26,TAIL00,1191357.5049999997
2010-08-27,TAIL00,1204578.5049999997
2010-08-30,TAIL00,1190962.0049999997
2010-08-31,TAIL00,1188645.5049999997
2010-09-01,TAIL00,1217799.5049999997
2010-09-02,TAIL00,1226839.5049999997
2010-09-03,TAIL00,1238874.0049999997
2010-09-07,TAIL00,1227743.5049999997
2010-09-08,TAIL00,1234580.0049999997
2010-09-09,TAIL00,1239156.5049999997
2010-09-10,TAIL00,1244015.5049999997
2010-09-13,TAIL00,1255089.5049999997
2010-09-14,TAIL00,1254185.5049999997
2010-09-15,TAIL00,1258931.5049999997
2010-09-16,TAIL00,1258140.5049999997
2010-09-17,TAIL00,1258793.6449999998
2010-09-20,TAIL00,1280263.6449999998
2010-09-21,TAIL00,1278118.6449999998
2010-09-22,TAIL00,1273223.6449999998
2010-09-23,TAIL00,1266238.6449999998
2010-09-24,TAIL00,1285048.6449999998
2010-09-27,TAIL00,1279988.6449999998
2010-09-28,TAIL00,1283398.6449999998
2010-09-29,TAIL00,1282683.6449999998
2010-09-30,TAIL00,1279218.6449999998
2010-10-01,TAIL00,1281913.6449999998
2010-10-04,TAIL00,1274323.6449999998
2010-10-05,TAIL00,1292913.6449999998
2010-10-06,TAIL00,1292143.6449999998
2010-10-07,TAIL00,1289833.6449999998
2010-10-08,TAIL00,1294453.6449999998
2010-10-11,TAIL00,1294453.6449999998
2010-10-12,TAIL00,1297093.6449999998
2010-10-13,TAIL00,1305673.6449999998
2010-10-14,TAIL00,1302043.6449999998
2010-10-15,TAIL00,1303772.8449999997
2010-10-18,TAIL00,1311252.8449999997
2010-10-19,TAIL00,1291177.8449999997
2010-10-20,TAIL00,1305312.8449999997
2010-10-21,TAIL00,1308447.8449999997
2010-10-22,TAIL00,1311747.8449999997
2010-10-25,TAIL00,1315487.8449999997
2010-10-26,TAIL00,1316037.8449999997
2010-10-27,TAIL00,1312902.8449999997
2010-10-28,TAIL00,1312572.8449999997
2010-10-29,TAIL00,1313947.8449999997
2010-11-01,TAIL00,1314222.8449999997
2010-11-02,TAIL00,1322197.8449999997
2010-11-03,TAIL00,1325057.8449999997
2010-11-04,TAIL00,1347002.8449999997
2010-11-05,TAIL00,1351347.8449999997
2010-11-08,TAIL00,1348542.8449999997
2010-11-09,TAIL00,1340347.8449999997
2010-11-10,TAIL00,1344692.8449999997
2010-11-11,TAIL00,1340402.8449999997
2010-11-12,TAIL00,1327642.8449999997
2010-11-15,TAIL00,1324672.8449999997
2010-11-16,TAIL00,1310042.8449999997
2010-11-17,TAIL00,1310372.8449999997
2010-11-18,TAIL00,1322142.8449999997
2010-11-19,TAIL00,1324513.8949999998
2010-11-22,TAIL00,1323083.8949999998
2010-11-23,TAIL00,1307133.8949999998
2010-11-24,TAIL00,1323248.8949999998
2010-11-26,TAIL00,1311533.8949999998
2010-11-29,TAIL00,1314778.8949999998
2010-11-30,TAIL00,1311973.8949999998
2010-12-01,TAIL00,1333918.8949999998
2010-12-02,TAIL00,1344643.8949999998
2010-12-03,TAIL00,1346403.8949999998
2010-12-06,TAIL00,1344753.8949999998
2010-12-07,TAIL00,1345083.8949999998
2010-12-08,TAIL00,1349703.8949999998
2010-12-09,TAIL00,1353553.8949999998
2010-12-10,TAIL00,1360923.8949999998
2010-12-13,TAIL00,1362023.8949999998
2010-12-14,TAIL00,1362683.8949999998
2010-12-15,TAIL00,1357843.8949999998
2010-12-16,TAIL00,1364553.8949999998
2010-12-17,TAIL00,1364954.8449999997
2010-12-20,TAIL00,1369024.8449999997
2010-12-21,TAIL00,1378671.3449999997
2010-12-22,TAIL00,1382813.3449999997
2010-12-23,TAIL00,1380851.3449999997
2010-12-27,TAIL00,1381450.8449999997
2010-12-28,TAIL00,1383576.3449999997
2010-12-29,TAIL00,1383576.3449999997
2010-12-30,TAIL00,1381450.8449999997
2010-12-31,TAIL00,1381287.3449999997
2011-01-03,TAIL00,1392514.3449999997
2011-01-04,TAIL00,1391424.3449999997
2011-01-05,TAIL00,1397528.3449999997
2011-01-06,TAIL00,1395021.3449999997
2011-01-07,TAIL00,1392405.3449999997
2011-01-10,TAIL00,1390443.3449999997
2011-01-11,TAIL00,1393604.3449999997
2011-01-12,TAIL00,1404122.845
2011-01-13,TAIL00,1401561.3449999997
2011-01-14,TAIL00,1410499.345
2011-01-18,TAIL00,1412788.3449999997
2011-01-19,TAIL00,1401125.3449999997
2011-01-20,TAIL00,1400362.345
2011-01-21,TAIL00,1403773.4999999998
2011-01-24,TAIL00,1412220.9999999998
2011-01-25,TAIL00,1412544.9999999995
2011-01-26,TAIL00,1416594.9999999995
2011-01-27,TAIL00,1419240.9999999998
2011-01-28,TAIL00,1400610.9999999998
2011-01-31,TAIL00,1409304.9999999998
2011-02-01,TAIL00,1427880.9999999998
2011-02-02,TAIL00,1424640.9999999998
2011-02-03,TAIL00,1427124.9999999998
2011-02-04,TAIL00,1429932.9999999998
2011-02-07,TAIL00,1437708.9999999998
2011-02-08,TAIL00,1443432.9999999998
2011-02-09,TAIL00,1440408.9999999998
2011-02-10,TAIL00,1441056.9999999998
2011-02-11,TAIL00,1448617
2011-02-14,TAIL00,1451640.9999999998
2011-02-15,TAIL00,1447752.9999999998
2011-02-16,TAIL00,1456284.9999999998
2011-02-17,TAIL00,1460388.9999999998
2011-02-18,TAIL00,1463396.2599999998
2011-02-22,TAIL00,1439474.26
2011-02-23,TAIL00,1432869.7599999998
2011-02-24,TAIL00,1430927.2599999998
2011-02-25,TAIL00,1441749.76
2011-02-28,TAIL00,1447688.2599999998
2011-03-01,TAIL00,1430205.7599999998
2011-03-02,TAIL00,1432536.7599999998
2011-03-03,TAIL00,1451295.7599999998
2011-03-04,TAIL00,1441971.7599999998
2011-03-07,TAIL00,1433646.7599999998
2011-03-08,TAIL00,1443026.26
2011-03-09,TAIL00,1441860.7599999995
2011-03-10,TAIL00,1421603.2599999998
2011-03-11,TAIL00,1428429.7599999998
2011-03-14,TAIL00,1422824.26
2011-03-15,TAIL00,1413666.7599999998
2011-03-16,TAIL00,1400346.7599999998
2011-03-17,TAIL00,1414332.7599999998
2011-03-18,TAIL00,1418649.5499999998
2011-03-21,TAIL00,1430304.5499999998
2011-03-22,TAIL00,1424146.0499999998
2011-03-23,TAIL00,1426108.0499999998
2011-03-24,TAIL00,1436681.0499999998
2011-03-25,TAIL00,1440169.05
2011-03-28,TAIL00,1437498.5499999998
2011-03-29,TAIL00,1445346.55
2011-03-30,TAIL00,1453685.0499999998
2011-03-31,TAIL00,1451287.0499999998
2011-04-01,TAIL00,1456301.0499999998
2011-04-04,TAIL00,1456846.0499999998
2011-04-05,TAIL00,1456410.0499999998
2011-04-06,TAIL00,1460116.0499999998
2011-04-07,TAIL00,1457064.0499999998
2011-04-08,TAIL00,1452922.05
2011-04-11,TAIL00,1448344.0499999998
2011-04-12,TAIL00,1438861.0499999998
2011-04-13,TAIL00,1437771.0499999998
2011-04-14,TAIL00,1438098.0499999998
2011-04-15,TAIL00,1441960.4649999999
2011-04-18,TAIL00,1423539.4649999999
2011-04-19,TAIL00,1432009.4649999999
2011-04-20,TAIL00,1452964.4649999999
2011-04-21,TAIL00,1460444.4649999999
2011-04-25,TAIL00,1458794.4649999996
2011-04-26,TAIL00,1469574.4649999999
2011-04-27,TAIL00,1477824.4649999996
2011-04-28,TAIL00,1481124.465
2011-04-29,TAIL00,1483984.4649999999
2011-05-02,TAIL00,1482664.4649999999
2011-05-03,TAIL00,1478814.4649999999
2011-05-04,TAIL00,1470124.465
2011-05-05,TAIL00,1459014.465
2011-05-06,TAIL00,1465284.4649999996
2011-05-09,TAIL00,1467924.4649999999
2011-05-10,TAIL00,1477604.4649999999
2011-05-11,TAIL00,1464074.4649999999
2011-05-12,TAIL00,1469244.465
2011-05-13,TAIL00,1460334.4649999999
2011-05-16,TAIL00,1452524.4649999999
2011-05-17,TAIL00,1451534.4649999996
2011-05-18,TAIL00,1460554.465
2011-05-19,TAIL00,1463524.4649999999
2011-05-20,TAIL00,1454657.365
2011-05-23,TAIL00,1438762.3649999998
2011-05-24,TAIL00,1437332.3649999995
2011-05-25,TAIL00,1440907.3649999995
2011-05-26,TAIL00,1446132.3649999998
2011-05-27,TAIL00,1450972.3649999998
2011-05-31,TAIL00,1463732.3649999998
2011-06-01,TAIL00,1435187.3649999998
2011-06-02,TAIL00,1433702.3649999998
2011-06-03,TAIL00,1420612.3649999995
2011-06-06,TAIL00,1406587.3649999998
2011-06-07,TAIL00,1405597.3649999998
2011-06-08,TAIL00,1400757.3649999995
2011-06-09,TAIL00,1410052.3649999998
2011-06-10,TAIL00,1392837.3649999998
2011-06-13,TAIL00,1395367.3649999998
2011-06-14,TAIL00,1410272.3649999998
2011-06-15,TAIL00,1391407.3649999998
2011-06-16,TAIL00,1400592.3649999998
2011-06-17,TAIL00,1409560.6649999998
2011-06-20,TAIL00,1413355.6649999998
2011-06-21,TAIL00,1430240.6649999996
2011-06-22,TAIL00,1422595.6649999996
2011-06-23,TAIL00,1419130.665
2011-06-24,TAIL00,1405710.6649999998
2011-06-27,TAIL00,1415995.6649999998
2011-06-28,TAIL00,1431010.665
2011-06-29,TAIL00,1440470.6649999998
2011-06-30,TAIL00,1452460.6649999998
2011-07-01,TAIL00,1471930.6649999996
2011-07-05,TAIL00,1470225.6649999998
2011-07-06,TAIL00,1472150.6649999998
2011-07-07,TAIL00,1486230.665
2011-07-08,TAIL00,1476220.6649999998
2011-07-11,TAIL00,1452900.6649999998
2011-07-12,TAIL00,1448280.6649999998
2011-07-13,TAIL00,1452240.6649999998
2011-07-14,TAIL00,1443660.6649999998
2011-07-15,TAIL00,1450776.5649999997
2011-07-18,TAIL00,1436806.565
2011-07-19,TAIL00,1461892.5649999997
2011-07-20,TAIL00,1460727.0649999997
2011-07-21,TAIL00,1482316.5649999997
2011-07-22,TAIL00,1483482.065
2011-07-25,TAIL00,1474713.065
2011-07-26,TAIL00,1471605.065
2011-07-27,TAIL00,1450071.0649999997
2011-07-28,TAIL00,1447573.5649999997
2011-07-29,TAIL00,1439859.065
2011-08-01,TAIL00,1432311.0649999997
2011-08-02,TAIL00,1407502.5649999997
2011-08-03,TAIL00,1413663.0649999997
2011-08-04,TAIL00,1379752.5649999997
2011-08-05,TAIL00,1378365.0649999997
2011-08-08,TAIL00,1350504.0649999997
2011-08-09,TAIL00,1361104.5649999997
2011-08-10,TAIL00,1342789.5649999997
2011-08-11,TAIL00,1368652.5649999997
2011-08-12,TAIL00,1370595.0649999997
2011-08-15,TAIL00,1380585.0649999997
2011-08-16,TAIL00,1372926.0649999997
2011-08-17,TAIL00,1368375.0649999997
2011-08-18,TAIL00,1347174.0649999997
2011-08-19,TAIL00,1340800.9999999998
2011-08-22,TAIL00,1343187.4999999998
2011-08-23,TAIL00,1374457.4999999998
2011-08-24,TAIL00,1390741.4999999998
2011-08-25,TAIL00,1374339.4999999998
2011-08-26,TAIL00,1388440.4999999998
2011-08-29,TAIL00,1420005.4999999998
2011-08-30,TAIL00,1424135.4999999998
2011-08-31,TAIL00,1428383.4999999998
2011-09-01,TAIL00,1415285.4999999998
2011-09-02,TAIL00,1386434.4999999998
2011-09-06,TAIL00,1380239.4999999998
2011-09-07,TAIL00,1409031.4999999998
2011-09-08,TAIL00,1398529.4999999998
2011-09-09,TAIL00,1375165.4999999998
2011-09-12,TAIL00,1381891.4999999998
2011-09-13,TAIL00,1388735.4999999998
2011-09-14,TAIL00,1398352.4999999998
2011-09-15,TAIL00,1416170.4999999998
2011-09-16,TAIL00,1421553.6599999997
2011-09-19,TAIL00,1404856.6599999997
2011-09-20,TAIL00,1402673.6599999997
2011-09-21,TAIL00,1357007.6599999997
2011-09-22,TAIL00,1310338.6599999997
2011-09-23,TAIL00,1318185.6599999997
2011-09-26,TAIL00,1351992.6599999997
2011-09-27,TAIL00,1365149.6599999997
2011-09-28,TAIL00,1342788.6599999997
2011-09-29,TAIL00,1350989.6599999997
2011-09-30,TAIL00,1323318.6599999997
2011-10-03,TAIL00,1289511.6599999997
2011-10-04,TAIL00,1310043.6599999997
2011-10-05,TAIL00,1328746.6599999997
2011-10-06,TAIL00,1352464.6599999997
2011-10-07,TAIL00,1344263.6599999997
2011-10-10,TAIL00,1385150.6599999997
2011-10-11,TAIL00,1386743.6599999997
2011-10-12,TAIL00,1395121.6599999997
2011-10-13,TAIL00,1393233.6599999997
2011-10-14,TAIL00,1413116.6599999997
2011-10-17,TAIL00,1391876.6599999997
2011-10-18,TAIL00,1416656.6599999997
2011-10-19,TAIL00,1403735.6599999997
2011-10-20,TAIL00,1410638.6599999997
2011-10-21,TAIL00,1428890.8999999997
2011-10-24,TAIL00,1449658.8999999997
2011-10-25,TAIL00,1428866.8999999997
2011-10-26,TAIL00,1438076.3999999997
2011-10-27,TAIL00,1473784.3999999997
2011-10-28,TAIL00,1472371.8999999997
2011-10-31,TAIL00,1447907.3999999997
2011-11-01,TAIL00,1418583.8999999997
2011-11-02,TAIL00,1437454.8999999997
2011-11-03,TAIL00,1456325.8999999997
2011-11-04,TAIL00,1448754.8999999997
2011-11-07,TAIL00,1455195.8999999997
2011-11-08,TAIL00,1467286.8999999997
2011-11-09,TAIL00,1434516.8999999997
2011-11-10,TAIL00,1441296.8999999997
2011-11-11,TAIL00,1458981.3999999997
2011-11-14,TAIL00,1449093.8999999997
2011-11-15,TAIL00,1453613.8999999997
2011-11-16,TAIL00,1440618.8999999997
2011-11-17,TAIL00,1428245.3999999997
2011-11-18,TAIL00,1422418.5549999997
2011-11-21,TAIL00,1400327.0549999997
2011-11-22,TAIL00,1395135.0549999997
2011-11-23,TAIL00,1371535.0549999997
2011-11-25,TAIL00,1369824.0549999997
2011-11-28,TAIL00,1395843.0549999997
2011-11-29,TAIL00,1397259.0549999997
2011-11-30,TAIL00,1438559.0549999997
2011-12-01,TAIL00,1437910.0549999997
2011-12-02,TAIL00,1435491.0549999997
2011-12-05,TAIL00,1448058.0549999997
2011-12-06,TAIL00,1450005.0549999997
2011-12-07,TAIL00,1455492.0549999997
2011-12-08,TAIL00,1430535.0549999997
2011-12-09,TAIL00,1444164.0549999997
2011-12-12,TAIL00,1426464.0549999997
2011-12-13,TAIL00,1413543.0549999997
2011-12-14,TAIL00,1401448.0549999997
2011-12-15,TAIL00,1402038.0549999997
2011-12-16,TAIL00,1402679.3849999998
2011-12-19,TAIL00,1386395.3849999998
2011-12-20,TAIL00,1425371.3849999998
2011-12-21,TAIL00,1427285.3849999998
2011-12-22,TAIL00,1436797.3849999998
2011-12-23,TAIL00,1447701.3849999998
2011-12-27,TAIL00,1447875.3849999998
2011-12-28,TAIL00,1433723.3849999998
2011-12-29,TAIL00,1445033.3849999998
2011-12-30,TAIL00,1439523.3849999998
2012-01-03,TAIL00,1456169.3849999998
2012-01-04,TAIL00,1456749.3849999998
2012-01-05,TAIL00,1458025.3849999998
2012-01-06,TAIL00,1453501.3849999998
2012-01-09,TAIL00,1455821.385
2012-01-10,TAIL00,1466725.3849999998
2012-01-11,TAIL00,1467305.3849999995
2012-01-12,TAIL00,1469625.3849999998
2012-01-13,TAIL00,1462549.3849999998
2012-01-17,TAIL00,1468349.3849999998
2012-01-18,TAIL00,1482501.385
2012-01-19,TAIL00,1489113.3849999998
2012-01-20,TAIL00,1488683.0249999997
2012-01-23,TAIL00,1489611.025
2012-01-24,TAIL00,1487351.0249999997
2012-01-25,TAIL00,1497860.0249999997
2012-01-26,TAIL00,1490458.5249999997
2012-01-27,TAIL00,1489328.5249999997
2012-01-30,TAIL00,1485034.5249999997
2012-01-31,TAIL00,1484921.5249999997
2012-02-01,TAIL00,1495317.5249999997
2012-02-02,TAIL00,1495995.5249999997
2012-02-03,TAIL00,1513510.5249999997
2012-02-06,TAIL00,1512267.5249999994
2012-02-07,TAIL00,1515996.5249999997
2012-02-08,TAIL00,1520855.5249999997
2012-02-09,TAIL00,1523454.525
2012-02-10,TAIL00,1515488.025
2012-02-13,TAIL00,1523228.525
2012-02-14,TAIL00,1521533.5249999997
2012-02-15,TAIL00,1516561.5249999997
2012-02-16,TAIL00,1530008.525
2012-02-17,TAIL00,1531849.8599999999
2012-02-21,TAIL00,1531793.3599999999
2012-02-22,TAIL00,1526753.3599999999
2012-02-23,TAIL00,1530113.3599999999
2012-02-24,TAIL00,1533977.3599999999
2012-02-27,TAIL00,1536777.3599999999
2012-02-28,TAIL00,1540697.3599999999
2012-02-29,TAIL00,1535377.3599999999
2012-03-01,TAIL00,1540865.3599999999
2012-03-02,TAIL00,1536833.3599999999
2012-03-05,TAIL00,1531233.3599999999
2012-03-06,TAIL00,1513481.3599999999
2012-03-07,TAIL00,1521265.3599999999
2012-03-08,TAIL00,1532633.3599999999
2012-03-09,TAIL00,1537337.3599999999
2012-03-12,TAIL00,1536105.36
2012-03-13,TAIL00,1560969.3599999999
2012-03-14,TAIL00,1559625.3599999999
2012-03-15,TAIL00,1567129.3599999999
2012-03-16,TAIL00,1568782.48
2012-03-19,TAIL00,1575390.4799999997
2012-03-20,TAIL00,1570617.4799999997
2012-03-21,TAIL00,1567731.4799999997
2012-03-22,TAIL00,1554966.4799999995
2012-03-23,TAIL00,1561293.4799999997
2012-03-26,TAIL00,1581384.48
2012-03-27,TAIL00,1578054.4799999995
2012-03-28,TAIL00,1570839.4799999997
2012-03-29,TAIL00,1568397.4799999997
2012-03-30,TAIL00,1574724.4799999997
2012-04-02,TAIL00,1585213.9799999997
2012-04-03,TAIL00,1579386.4799999997
2012-04-04,TAIL00,1564623.48
2012-04-05,TAIL00,1564678.9799999997
2012-04-09,TAIL00,1548639.4799999997
2012-04-10,TAIL00,1525162.9799999997
2012-04-11,TAIL00,1537816.9799999997
2012-04-12,TAIL00,1554466.9799999997
2012-04-13,TAIL00,1539093.4799999995
2012-04-16,TAIL00,1539148.98
2012-04-17,TAIL00,1558462.98
2012-04-18,TAIL00,1553578.98
2012-04-19,TAIL00,1544476.9799999997
2012-04-20,TAIL00,1545402.1649999996
2012-04-23,TAIL00,1532248.6649999998
2012-04-24,TAIL00,1536168.6649999998
2012-04-25,TAIL00,1553472.6649999998
2012-04-26,TAIL00,1562544.6649999998
2012-04-27,TAIL00,1564728.6649999996
2012-04-30,TAIL00,1559576.6649999998
2012-05-01,TAIL00,1567976.6649999998
2012-05-02,TAIL00,1563328.6649999998
2012-05-03,TAIL00,1552632.6649999998
2012-05-04,TAIL00,1531856.6649999998
2012-05-07,TAIL00,1531856.6649999998
2012-05-08,TAIL00,1526088.665
2012-05-09,TAIL00,1519704.6649999998
2012-05-10,TAIL00,1520880.6649999998
2012-05-11,TAIL00,1518248.665
2012-05-14,TAIL00,1506712.665
2012-05-15,TAIL00,1499432.6649999998
2012-05-16,TAIL00,1496464.665
2012-05-17,TAIL00,1481960.665
2012-05-18,TAIL00,1470183.3049999997
2012-05-21,TAIL00,1513415.3049999997
2012-05-22,TAIL00,1516245.8049999995
2012-05-23,TAIL00,1516634.3049999997
2012-05-24,TAIL00,1518410.3049999997
2012-05-25,TAIL00,1514358.8049999997
2012-05-29,TAIL00,1528122.8049999995
2012-05-30,TAIL00,1511472.8049999997
2012-05-31,TAIL00,1509141.8049999997
2012-06-01,TAIL00,1478838.8049999997
2012-06-04,TAIL00,1478061.8049999997
2012-06-05,TAIL00,1485720.8049999997
2012-06-06,TAIL00,1509918.8049999997
2012-06-07,TAIL00,1510751.305
2012-06-08,TAIL00,1518243.8049999997
2012-06-11,TAIL00,1505589.8049999997
2012-06-12,TAIL00,1518243.8049999995
2012-06-13,TAIL00,1512749.3049999997
2012-06-14,TAIL00,1523571.8049999997
2012-06-15,TAIL00,1535776.8099999996
2012-06-18,TAIL00,1539328.8099999996
2012-06-19,TAIL00,1556029.8099999996
2012-06-20,TAIL00,1554091.8099999996
2012-06-21,TAIL00,1514419.8099999996
2012-06-22,TAIL00,1527586.8099999996
2012-06-25,TAIL00,1505470.8099999996
2012-06-26,TAIL00,1511797.8099999994
2012-06-27,TAIL00,1525306.8099999994
2012-06-28,TAIL00,1520005.8099999996
2012-06-29,TAIL00,1553407.8099999996
2012-07-02,TAIL00,1556884.8099999996
2012-07-03,TAIL00,1566574.8099999994
2012-07-05,TAIL00,1560076.8099999998
